toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmdec,st_pmdecerr1,st_pmdecerr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_rade,pl_radeerr1,pl_radeerr2,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_dist,st_disterr1,st_disterr2,st_teff,st_tefferr1,st_tefferr2,st_logg,st_loggerr1,st_loggerr2,st_rad,st_raderr1,st_raderr2,toi_created,rowupdate
6338.01,186715217,APC,03h03m50.32s,45.959667,+40d19m28.4s,40.324556,49.899,0.108,-0.108,-0.419,0.094,-0.094,2459909.931,0.001681,-0.001681,1.4491171,0.0001644,-0.0001644,1.051,0.143,-0.143,23384.0,2545.19,-2545.19,10.794,0.627172,-0.627172,48.8379,736.0,14.2955,0.007,-0.007,249.517,5.3995,-5.3995,3581.0,157.0,-157.0,4.65,0.01,-0.01,0.6,0.02,-0.02,03/05/2023 22:21,20/11/2024 12:02
6339.01,332496784,PC,01h19m09.78s,19.790736,+59d05m59.86s,59.099961,-0.485,0.042,-0.042,-20.615,0.048,-0.048,2459909.083,0.00371,-0.00371,2.5938771,1.75e-05,-1.75e-05,2.706,0.58,-0.58,974.0,97.6977,-97.6977,4.93408,0.376687,-0.376687,1208.93,1642.0,10.8179,0.006,-0.006,304.522,3.1585,-3.1585,6110.0,224.9,-224.9,4.12,0.09,-0.09,1.55,0.08,-0.08,03/05/2023 22:21,22/08/2024 10:08
634.01,344926234,FA,10h06m13.81s,151.55755,+03d56m47.37s,3.946493,20.649,0.284,-0.284,-18.065,0.478,-0.478,2458517.428,0.001804,-0.001804,0.49359,7.2e-05,-7.2e-05,1.545897,0.336383,-0.336383,246.702105,27.362505,-27.362505,1.733849,1.121573,-1.121573,7238.719107,2352.530056,9.1299,0.006,-0.006,92.8368,0.7164,-0.7164,5872.0,191.0,-191.0,4.43995,0.313994,-0.313994,1.02918,0.149487,-0.149487,23/04/2019 16:40,29/10/2021 12:59
6340.01,376765646,PC,22h43m20.88s,340.83699,+70d20m12.42s,70.336784,-4.338,0.042,-0.042,-7.254,0.034,-0.034,2459904.953,0.002087,-0.002087,8.2686298,2.4e-05,-2.4e-05,4.906,0.294,-0.294,3650.0,147.708,-147.708,15.9425,0.850466,-0.850466,359.275,1212.0,12.2164,0.035,-0.035,785.17,12.8515,-12.8515,6275.0,257.4,-257.4,3.77,0.1,-0.1,2.38,0.12,-0.12,03/05/2023 22:21,22/08/2024 10:08
6342.01,184739529,PC,02h13m23.75s,33.348951,+36d31m19.18s,36.521995,181.067,0.054,-0.054,-21.199,0.069,-0.069,2459895.572,0.000365,-0.000365,9.3568116,6.4e-06,-6.4e-06,1.117,0.11,-0.11,28673.0,2195.44,-2195.44,13.6687,0.757348,-0.757348,8.92217,481.0,12.7058,0.008,-0.008,299.126,2.7675,-2.7675,5866.0,128.2,-128.2,4.89,0.08,-0.08,0.61,0.03,-0.03,03/05/2023 22:21,25/11/2024 12:03
6343.01,256349966,FP,21h30m52.18s,322.717404,+68d29m43.05s,68.495293,-4.844,0.047,-0.047,-4.931,0.045,-0.045,2459906.004,0.003002,-0.003002,14.5877856,4.9e-05,-4.9e-05,3.517,0.735,-0.735,3374.0,280.119,-280.119,10.1617,0.651811,-0.651811,82.7417,840.0,12.0913,0.028,-0.028,655.707,11.3195,-11.3195,6544.0,212.1,-212.1,4.13,0.1,-0.1,1.66,0.08,-0.08,03/05/2023 22:21,22/08/2024 10:08
6345.01,241062925,PC,01h27m38.04s,21.908515,+51d42m39.43s,51.710954,13.743,0.07,-0.07,-23.909,0.069,-0.069,2459905.064,0.003397,-0.003397,6.2378654,2.67e-05,-2.67e-05,3.174,0.464,-0.464,1802.0,143.934,-143.934,4.55893,0.313457,-0.313457,149.586,974.0,11.6424,0.006,-0.006,244.686,2.6215,-2.6215,5301.0,168.9,-168.9,4.41,0.08,-0.08,0.99,0.05,-0.05,03/05/2023 22:21,22/08/2024 10:08
6347.01,467690903,PC,04h04m40.72s,61.169664,+34d11m10.01s,34.186114,-3.943,0.094,-0.094,5.284,0.043,-0.043,2459935.419,0.001709,-0.001709,3.9332583,0.0004889,-0.0004889,4.438,0.221,-0.221,5042.0,166.898,-166.898,14.1242,0.672923,-0.672923,1666.08,1779.0,11.2367,0.008,-0.008,547.43,11.8205,-11.8205,6699.9,113.2,-113.2,4.04,0.09,-0.09,1.89,0.08,-0.08,03/05/2023 22:24,22/08/2024 10:08
6349.01,470450936,PC,04h24m48.58s,66.202403,+53d07m41.56s,53.128211,-3.829,0.054,-0.054,-31.451,0.038,-0.038,2459931.666,0.003181,-0.003181,2.7934699,1.32e-05,-1.32e-05,2.8,0.437,-0.437,2479.0,175.04,-175.04,5.70537,0.403159,-0.403159,746.786,1456.0,12.2124,0.006,-0.006,350.759,4.0735,-4.0735,5635.0,186.0,-186.0,4.27,0.08,-0.08,1.21,0.06,-0.06,03/05/2023 22:24,22/08/2024 10:08
635.01,286132427,FA,09h46m53.89s,146.72453,-04d17m53.66s,-4.29824,-45.703,0.083,-0.083,-40.413,0.087,-0.087,2458517.436,0.001801,-0.001801,0.493379,7.7e-05,-7.7e-05,1.5,0.283602,-0.283602,194.341058,22.715282,-22.715282,1.503946,0.944963,-0.944963,7066.343282,2338.398008,8.1075,0.006,-0.006,58.7453,0.24805,-0.24805,5914.0,191.0,-191.0,4.46485,0.254775,-0.254775,1.00635,0.112958,-0.112958,23/04/2019 16:40,03/09/2025 16:00
6352.01,459102737,APC,04h05m50.59s,61.460788,+64d15m15.49s,64.254302,11.942,0.042,-0.042,49.0,0.043,-0.043,2459936.484,0.001245,-0.001245,7.4562671,1.28e-05,-1.28e-05,1.682,0.499,-0.499,3106.0,372.767,-372.767,6.40887,0.444653,-0.444653,55.5163,760.0,11.0529,0.006,-0.006,213.45,1.3735,-1.3735,5822.0,178.5,-178.5,4.51,0.08,-0.08,0.95,0.05,-0.05,03/05/2023 22:24,27/08/2024 12:02
6353.01,259810421,PC,04h12m46.54s,63.193935,+46d45m41.27s,46.761464,10.857,0.067,-0.067,-11.669,0.044,-0.044,2459935.211,0.001739,-0.001739,2.5048108,7.3e-06,-7.3e-06,3.434,0.274,-0.274,6195.0,274.144,-274.144,12.5335,0.976046,-0.976046,1701.78,1789.0,12.5755,0.015,-0.015,615.476,26.024,-26.024,6080.0,120.7,-120.7,4.07,0.1,-0.1,1.62,0.12,-0.12,03/05/2023 22:24,07/11/2024 12:03
6354.01,355418639,PC,05h12m10.42s,78.043429,+53d42m24.4s,53.706778,6.518,0.072,-0.072,-10.942,0.062,-0.062,2459907.478,0.003132,-0.003132,18.7541398,7.64e-05,-7.64e-05,3.925,0.532,-0.532,6338.0,470.617,-470.617,11.641,1.06023,-1.06023,59.4985,773.0,12.0763,0.006,-0.006,512.561,9.5145,-9.5145,6681.2,104.7,-104.7,4.31,0.11,-0.11,1.37,0.11,-0.11,03/05/2023 22:24,22/08/2024 10:08
6355.01,98613492,FP,05h18m53.79s,79.724105,+47d32m50.03s,47.54723,-1.017,0.073,-0.073,-19.097,0.067,-0.067,2459934.889,0.00112,-0.00112,1.0617107,1.9e-06,-1.9e-06,1.067,0.355,-0.355,2369.0,270.348,-270.348,5.85456,0.446364,-0.446364,916.847,1533.0,11.8275,0.006,-0.006,317.292,4.4925,-4.4925,5589.0,150.0,-150.0,4.38,0.08,-0.08,1.06,0.06,-0.06,03/05/2023 22:24,04/12/2024 12:02
6356.01,9136777,PC,04h30m25.2s,67.605011,+56d23m40.07s,56.394465,4.196,0.06,-0.06,-18.435,0.051,-0.051,2459930.555,0.000399,-0.000399,3.7799201,2.1e-06,-2.1e-06,3.493,0.059,-0.059,16559.0,256.066,-256.066,16.2502,1.75456,-1.75456,674.743,1419.0,11.8848,0.006,-0.006,374.605,6.7325,-6.7325,6121.6,97.0,-97.0,4.38,0.12,-0.12,1.14,0.12,-0.12,03/05/2023 22:24,19/09/2025 12:04
6358.01,259708416,PC,04h11m12.2s,62.800827,+43d36m03.23s,43.600898,8.708,0.048,-0.048,-4.996,0.035,-0.035,2459930.309,0.004974,-0.004974,5.3802465,2.8e-05,-2.8e-05,3.538,0.513,-0.513,3829.0,317.943,-317.943,13.5242,0.973538,-0.973538,538.751,1342.0,12.566,0.011,-0.011,858.675,18.2045,-18.2045,6476.4,150.6,-150.6,3.97,0.1,-0.1,1.98,0.12,-0.12,03/05/2023 22:24,22/08/2024 10:08
636.01,146463781,FP,08h15m32.5s,123.885413,-31d33m23.48s,-31.556521,-28.848,0.073,-0.073,69.089,0.081,-0.081,2458517.477,0.002485,-0.002485,0.417921,7.9e-05,-7.9e-05,1.843947,0.247587,-0.247587,41644.89311,3604.8499,-3604.8499,5.657227,1.322447,-1.322447,159.3798634,906.2084598,14.7034,0.007,-0.007,158.67,1.342,-1.342,3278.0,100.0,-100.0,4.97806,0.517731,-0.517731,0.275,0.06,-0.06,11/04/2019 19:30,29/10/2021 12:59
6360.01,458987621,PC,03h57m28.52s,59.368818,+64d19m16.47s,64.321242,-6.903,0.046,-0.046,2.102,0.051,-0.051,2459936.551,0.000798,-0.000798,1.9765848,2.4e-06,-2.4e-06,1.347,0.146,-0.146,3430.0,275.355,-275.355,8.95604,0.487971,-0.487971,674.183,1419.0,11.6033,0.029,-0.029,346.061,4.107,-4.107,6799.0,227.7,-227.7,4.41,0.09,-0.09,1.25,0.05,-0.05,03/05/2023 22:24,22/08/2024 10:08
6363.01,311284709,PC,05h44m37.22s,86.155099,+50d22m39.68s,50.377688,2.351,0.061,-0.061,-6.771,0.056,-0.056,2459929.15,0.001305,-0.001305,6.583694,1.39e-05,-1.39e-05,4.635,0.274,-0.274,4902.0,177.607,-177.607,19.1169,1.12787,-1.12787,611.047,1385.0,11.6603,0.007,-0.007,809.782,31.8375,-31.8375,6600.9,105.2,-105.2,3.8,0.09,-0.09,2.45,0.14,-0.14,03/05/2023 22:24,22/08/2024 10:08
6367.01,259502942,PC,05h02m14.29s,75.559559,+48d44m30.68s,48.741856,-12.964,0.105,-0.105,14.626,0.083,-0.083,2459933.714,0.004105,-0.004105,2.1653281,0.000786,-0.000786,2.732,0.366,-0.366,18747.0,1521.81,-1521.81,7.31275,0.428015,-0.428015,146.971,970.0,14.4594,0.008,-0.008,216.77,2.611,-2.611,3510.0,157.0,-157.0,4.71,0.01,-0.01,0.54,0.02,-0.02,03/05/2023 22:24,22/08/2024 10:08
6369.01,274472658,PC,04h37m00.13s,69.250535,+49d36m53.5s,49.614861,8.466,0.054,-0.054,-12.59,0.036,-0.036,2459934.395,0.006208,-0.006208,13.2329062,0.0001712,-0.0001712,6.245,1.145,-1.145,3001.0,161.615,-161.615,7.5049,1.62974,-1.62974,295.457,1155.0,11.4974,0.006,-0.006,445.311,7.918,-7.918,6461.3,121.6,-121.6,4.11,0.19,-0.19,1.67,0.35,-0.35,03/05/2023 22:24,22/08/2024 10:08
6370.01,251705938,PC,03h06m10.12s,46.542182,+57d04m32.41s,57.075669,-8.094,0.063,-0.063,-11.329,0.062,-0.062,2459934.386,0.000686,-0.000686,2.9124991,3.4e-06,-3.4e-06,4.175,0.117,-0.117,7343.0,143.937,-143.937,16.4233,0.790085,-0.790085,1711.93,1792.0,12.0907,0.018,-0.018,534.894,9.903,-9.903,6051.0,164.5,-164.5,3.94,0.08,-0.08,1.89,0.09,-0.09,03/05/2023 22:24,15/01/2025 12:03
6371.01,279725262,PC,03h30m27.3s,52.613744,+61d38m08.78s,61.635772,3.829,0.043,-0.043,-8.597,0.043,-0.043,2459934.367,0.00047,-0.00047,1.8597817,1.5e-06,-1.5e-06,1.156,0.067,-0.067,5579.0,333.085,-333.085,13.3278,0.730392,-0.730392,260.966,1119.0,12.0402,0.04,-0.04,431.523,5.7985,-5.7985,5751.0,234.2,-234.2,4.19,0.09,-0.09,1.35,0.07,-0.07,03/05/2023 22:24,22/08/2024 10:08
6372.01,115899725,PC,05h37m55.39s,84.480806,+35d17m40.98s,35.294717,-8.964,0.068,-0.068,-141.121,0.052,-0.052,2459934.578,0.004263,-0.004263,6.5587386,5.92e-05,-5.92e-05,2.196,0.384,-0.384,1396.0,117.992,-117.992,2.56709,0.252437,-0.252437,30.3163,653.0,11.3035,0.006,-0.006,93.6289,0.33025,-0.33025,4337.0,122.0,-122.0,4.63,0.1,-0.1,0.66,0.06,-0.06,03/05/2023 22:24,22/08/2024 10:08
6373.01,286951368,PC,05h31m07.83s,82.782624,+60d23m12.37s,60.386769,-0.903,0.029,-0.029,-7.213,0.03,-0.03,2459932.579,0.001904,-0.001904,4.9613647,1.64e-05,-1.64e-05,4.318,0.255,-0.255,6047.0,268.385,-268.385,14.2376,0.738403,-0.738403,916.634,1532.0,12.5799,0.01,-0.01,767.899,12.911,-12.911,6592.0,135.7,-135.7,4.1,0.09,-0.09,1.72,0.08,-0.08,03/05/2023 22:24,22/08/2024 10:08
6374.01,468501184,PC,00h55m29.35s,13.872298,+73d27m50.99s,73.464164,-4.925,0.026,-0.026,7.215,0.027,-0.027,2459933.265,0.000978,-0.000978,4.5944948,5.5e-06,-5.5e-06,3.482,0.209,-0.209,10846.0,339.501,-339.501,14.2928,0.748715,-0.748715,424.183,1264.0,12.7022,0.02,-0.02,515.735,4.4875,-4.4875,5890.0,178.7,-178.7,4.24,0.08,-0.08,1.3,0.06,-0.06,03/05/2023 22:24,22/08/2024 10:08
6376.01,9441591,PC,04h34m50.32s,68.709655,+55d53m20.82s,55.889117,0.996,0.032,-0.032,-3.598,0.025,-0.025,2459934.822,0.00323,-0.00323,4.7185893,2.84e-05,-2.84e-05,5.576,0.528,-0.528,3868.0,211.113,-211.113,12.5103,0.758018,-0.758018,1274.32,1664.0,12.7346,0.014,-0.014,823.754,14.9365,-14.9365,6039.7,106.3,-106.3,3.86,0.08,-0.08,2.06,0.1,-0.1,03/05/2023 22:24,22/08/2024 10:08
6377.01,187532854,FP,05h11m28.63s,77.869302,+37d55m23.61s,37.923226,14.737,0.071,-0.071,-10.008,0.053,-0.053,2459934.874,0.001585,-0.001585,1.6513066,4e-06,-4e-06,0.82,0.237,-0.237,1751.0,484.739,-484.739,9.54979,0.916504,-0.916504,231.366,1086.0,12.2059,0.006,-0.006,536.017,11.7625,-11.7625,5887.6,129.7,-129.7,4.13,0.09,-0.09,1.47,0.1,-0.1,03/05/2023 22:24,22/08/2024 10:08
6379.01,450308271,PC,04h45m59.04s,71.496006,+57d18m49.63s,57.313785,-7.253,0.033,-0.033,14.751,0.031,-0.031,2459936.127,0.000856,-0.000856,1.5057127,0.0001029,-0.0001029,0.244,0.083,-0.083,5373.0,17506.3,-17506.3,12.1483,3.73349,-3.73349,9.00759,482.0,12.8552,0.006,-0.006,173.849,0.6825,-0.6825,4335.0,148.2,-148.2,4.65,0.1,-0.1,0.64,0.05,-0.05,03/05/2023 22:24,22/08/2024 10:08
638.01,78154865,FA,09h51m28.17s,147.86736,-04d07m23.96s,-4.123323,-2.379,0.072,-0.072,14.086,0.073,-0.073,2458517.428,0.001407,-0.001407,0.493826,5.5e-05,-5.5e-05,1.162615,0.459021,-0.459021,310.570859,44.601707,-44.601707,1.940277,4.062545,-4.062545,8648.339203,2459.534554,8.9225,0.006,-0.006,96.6355,0.50395,-0.50395,6030.0,192.0,-192.0,4.41585,0.275802,-0.275802,1.08524,0.131985,-0.131985,23/04/2019 16:40,03/09/2025 16:00
6380.01,458890024,PC,03h13m50.23s,48.459307,+65d16m04.3s,65.26786,5.201,0.027,-0.027,-11.723,0.051,-0.051,2459933.99,0.002695,-0.002695,5.1404883,1.48e-05,-1.48e-05,1.988,0.333,-0.333,2896.0,227.765,-227.765,5.66149,0.406857,-0.406857,76.7777,824.0,11.8123,0.006,-0.006,240.108,2.4045,-2.4045,5155.0,139.6,-139.6,4.44,0.09,-0.09,0.93,0.06,-0.06,03/05/2023 22:24,22/08/2024 10:08
6381.01,470653603,PC,05h42m52.69s,85.719553,+44d40m12.02s,44.670005,5.441,0.08,-0.08,-25.808,0.07,-0.07,2459929.634,0.002073,-0.002073,8.9270275,2.53e-05,-2.53e-05,2.409,0.71,-0.71,2360.0,249.344,-249.344,4.54883,0.340382,-0.340382,56.8769,765.0,10.7233,0.006,-0.006,149.566,1.224,-1.224,5492.0,135.8,-135.8,4.56,0.08,-0.08,0.85,0.05,-0.05,03/05/2023 22:24,13/11/2024 12:03
6382.01,367522211,PC,05h13m59.98s,78.499921,+33d16m59.66s,33.283238,3.275,0.045,-0.045,-5.701,0.033,-0.033,2459894.739,0.003056,-0.003056,35.3712924,0.0002101,-0.0002101,1.907,0.298,-0.298,4376.0,806.027,-806.027,13.0539,0.925591,-0.925591,3.89814,391.0,12.6924,0.015,-0.015,708.125,11.259,-11.259,6702.0,109.0,-109.0,4.35,0.09,-0.09,1.32,0.07,-0.07,03/05/2023 22:24,22/08/2024 10:08
6383.01,328513434,CP,04h01m41.93s,60.424695,+60d53m28.92s,60.891368,41.134,0.063,-0.063,-51.191,0.07,-0.07,2459933.595,0.00106,-0.00106,1.7904917,0.0001515,-0.0001515,1.223,0.086,-0.086,47315.0,3022.18,-3022.18,11.4109,0.480695,-0.480695,31.6712,660.0,14.4506,0.007,-0.007,171.319,1.323,-1.323,3425.0,157.0,-157.0,4.78,0.01,-0.01,0.46,0.01,-0.01,03/05/2023 22:24,27/09/2024 12:02
6384.01,16550540,PC,06h50m44.3s,102.684596,+40d52m22.31s,40.872865,4.315,0.081,-0.081,-25.638,0.071,-0.071,2459959.556,0.003369,-0.003369,2.4810218,0.0007191,-0.0007191,1.541,0.244,-0.244,24673.0,2343.92,-2343.92,8.87122,0.629245,-0.629245,43.5124,715.0,14.394,0.009,-0.009,259.341,3.0965,-3.0965,3691.0,157.0,-157.0,4.65,0.01,-0.01,0.6,0.02,-0.02,03/05/2023 22:25,30/01/2025 12:03
6387.01,459982699,PC,17h05m17.23s,256.321784,+64d55m48.36s,64.930099,7.161,0.125,-0.125,13.056,0.11,-0.11,2459961.822,0.000396,-0.000396,1.1669652,1.6e-06,-1.6e-06,0.562,0.071,-0.071,28171.0,9222.91,-9222.91,12.7459,1.07917,-1.07917,21.7929,601.0,14.9787,0.007,-0.007,240.373,3.925,-3.925,3452.0,157.0,-157.0,4.76,0.01,-0.01,0.48,0.02,-0.02,03/05/2023 22:25,22/08/2024 10:08
6389.01,239159011,PC,07h32m44.56s,113.185675,+33d33m24.57s,33.556826,-2.675,0.047,-0.047,-3.242,0.044,-0.044,2459960.486,0.00213,-0.00213,15.8034785,7.75e-05,-7.75e-05,1.648,0.462,-0.462,7000.0,772.538,-772.538,14.6849,0.978169,-0.978169,12.8934,527.0,12.7613,0.007,-0.007,791.689,16.583,-16.583,6039.2,114.5,-114.5,4.14,0.07,-0.07,1.49,0.07,-0.07,03/05/2023 22:25,22/08/2024 10:08
639.01,82362447,FP,08h17m00.03s,124.250133,-47d39m07.03s,-47.651954,96.758,0.109,-0.109,-102.395,0.128,-0.128,2458517.561,0.005268,-0.005268,2.819817,0.001165,-0.001165,6.611278,0.349024,-0.349024,183631.0336,13579.864,-13579.864,22.75573,21.919445,-21.919445,31.848458,605.8873038,15.2474,0.008,-0.008,160.84,1.525,-1.525,3601.0,119.0,-119.0,4.81887,0.453432,-0.453432,0.441,0.086,-0.086,23/04/2019 16:40,29/10/2021 12:59
6391.01,171922657,PC,06h28m21.87s,97.09113,+35d44m28.8s,35.741333,9.165,0.039,-0.039,-29.316,0.034,-0.034,2459958.668,0.002812,-0.002812,5.01345,2.64e-05,-2.64e-05,3.437,0.281,-0.281,7627.0,323.581,-323.581,9.1986,0.592295,-0.592295,278.509,1138.0,12.9713,0.015,-0.015,513.641,6.274,-6.274,5505.9,117.1,-117.1,4.36,0.08,-0.08,1.07,0.06,-0.06,03/05/2023 22:25,11/03/2025 12:05
6392.01,88460991,PC,07h02m05.71s,105.523795,+65d17m12.06s,65.286684,-1.129,0.018,-0.018,-29.285,0.027,-0.027,2459961.922,0.002452,-0.002452,6.9603975,2.65e-05,-2.65e-05,3.734,0.934,-0.934,6218.0,547.133,-547.133,11.906,0.78331,-0.78331,302.518,1161.0,12.7094,0.007,-0.007,658.966,9.317,-9.317,5837.0,127.8,-127.8,4.2,0.08,-0.08,1.36,0.07,-0.07,03/05/2023 22:25,22/08/2024 10:08
6393.01,147821208,PC,09h24m58.49s,141.243692,+68d47m17.93s,68.788313,22.084,0.035,-0.035,3.807,0.048,-0.048,2459961.062,0.008545,-0.008545,9.5315703,0.0001152,-0.0001152,2.695,0.584,-0.584,1095.0,126.524,-126.524,2.62547,0.23911,-0.23911,39.0679,696.0,11.7801,0.006,-0.006,186.229,1.054,-1.054,5022.0,125.4,-125.4,4.59,0.09,-0.09,0.77,0.05,-0.05,03/05/2023 22:25,22/08/2024 10:08
6394.01,309512152,PC,06h36m31.92s,99.132997,+40d22m11.31s,40.369807,9.813,0.051,-0.051,-10.683,0.045,-0.045,2459944.685,0.001775,-0.001775,13.026976,3.33e-05,-3.33e-05,5.16,0.394,-0.394,10320.0,454.705,-454.705,16.5308,1.26172,-1.26172,110.559,903.0,12.5085,0.009,-0.009,606.491,11.108,-11.108,5817.2,185.7,-185.7,4.13,0.1,-0.1,1.46,0.11,-0.11,03/05/2023 22:25,22/08/2024 10:08
6395.01,191998744,PC,06h55m12.7s,103.802923,+45d19m27.14s,45.324206,-2.935,0.066,-0.066,-5.694,0.062,-0.062,2459958.614,0.002813,-0.002813,2.8140328,1.64e-05,-1.64e-05,4.309,0.425,-0.425,5247.0,233.153,-233.153,12.904,0.904141,-0.904141,5118.7,2356.0,11.475,0.008,-0.008,896.944,36.626,-36.626,7487.8,138.5,-138.5,3.98,0.09,-0.09,2.22,0.12,-0.12,03/05/2023 22:25,06/01/2025 12:03
6396.01,73244652,FP,08h10m04.66s,122.519401,+63d49m34.45s,63.826237,-0.649,0.057,-0.057,-3.465,0.055,-0.055,2459600.063,0.001861,-0.001861,8.2100724,3.6e-05,-3.6e-05,1.37,0.538,-0.538,4190.0,368.267,-368.267,15.5396,4.21304,-4.21304,105.793,893.0,11.8431,0.009,-0.009,720.484,22.2375,-22.2375,6427.0,128.0,-128.0,3.97,0.09,-0.09,1.96,0.1,-0.1,03/05/2023 22:25,16/05/2023 12:02
6398.01,353586703,FP,06h26m04.39s,96.518294,+39d47m40.47s,39.794575,-2.866,0.082,-0.082,0.484,0.075,-0.075,2459961.599,0.000642,-0.000642,3.0043128,2.7e-06,-2.7e-06,0.714,0.221,-0.221,6000.0,1800.08,-1800.08,12.1874,1.36016,-1.36016,61.8402,781.0,12.1953,0.007,-0.007,502.17,10.247,-10.247,6405.0,122.9,-122.9,4.41,0.09,-0.09,1.17,0.06,-0.06,03/05/2023 22:25,22/08/2024 10:08
640.01,147977348,CP,06h38m56.3s,99.734594,-36d38m46.07s,-36.64613,-3.872,0.04,-0.04,4.927,0.045,-0.045,2459250.338,0.000298,-0.000298,5.0037758,3e-06,-3e-06,3.439,0.182,-0.182,7390.0,1.36807,-1.36807,19.7788,0.93671,-0.93671,1150.12,1622.0,10.0367,0.006,-0.006,341.997,2.8165,-2.8165,6442.0,136.5,-136.5,3.91,0.09,-0.09,2.09,0.09,-0.09,06/05/2019 17:51,08/09/2024 10:08
6400.01,88999533,PC,08h12m46.13s,123.192189,-04d14m51.76s,-4.247711,-0.397,0.072,-0.072,-0.689,0.05,-0.05,2459983.781,0.004763,-0.004763,5.0358501,3.01e-05,-3.01e-05,6.391,0.626,-0.626,3956.0,220.938,-220.938,15.0966,1.21984,-1.21984,3403.81,2127.0,12.349,0.007,-0.007,1533.65,99.74,-99.74,7455.0,128.1,-128.1,3.85,0.1,-0.1,2.57,0.18,-0.18,03/05/2023 22:26,22/08/2024 10:08
6402.01,265076459,PC,08h28m39.08s,127.162836,+02d42m37.58s,2.71044,5.025,0.071,-0.071,1.62,0.051,-0.051,2459986.1,0.001313,-0.001313,3.4053234,4.6e-06,-4.6e-06,1.794,0.619,-0.619,4804.0,2018.45,-2018.45,12.264,1.83472,-1.83472,696.43,1431.0,12.23,0.008,-0.008,552.846,12.5335,-12.5335,6111.0,131.3,-131.3,4.26,0.09,-0.09,1.32,0.07,-0.07,03/05/2023 22:26,22/08/2024 10:08
6403.01,94405787,PC,07h42m06.5s,115.527073,-13d27m39.03s,-13.460841,-5.129,0.034,-0.034,0.786,0.028,-0.028,2459979.394,1e-05,-1e-05,742.682809,1.1e-06,-1.1e-06,5.052,0.005,-0.005,11798.0,174.701,-174.701,9.50064,0.495088,-0.495088,0.0343651,119.0,12.9298,0.006,-0.006,517.363,6.128,-6.128,5931.0,149.7,-149.7,4.49,0.08,-0.08,0.98,0.05,-0.05,03/05/2023 22:26,22/08/2024 10:08
6404.01,141395223,PC,07h48m33s,117.137486,-22d28m10.74s,-22.469651,-11.008,0.027,-0.027,15.291,0.028,-0.028,2459985.463,0.001228,-0.001228,3.7442969,5e-06,-5e-06,1.378,0.142,-0.142,6943.0,501.242,-501.242,8.95062,0.604043,-0.604043,58.7809,771.0,12.4628,0.006,-0.006,312.797,2.0575,-2.0575,5114.0,127.4,-127.4,4.45,0.09,-0.09,0.92,0.05,-0.05,03/05/2023 22:26,22/08/2024 10:08
6405.01,142908390,PC,07h57m01.8s,119.257496,-20d27m49.04s,-20.463623,-21.265,0.038,-0.038,-4.459,0.037,-0.037,2459980.171,0.001061,-0.001061,6.7392054,8.7e-06,-8.7e-06,0.839,0.192,-0.192,5180.0,1735.18,-1735.18,8.73795,1.00512,-1.00512,4.48575,405.0,12.2657,0.006,-0.006,190.315,1.092,-1.092,4557.0,128.1,-128.1,4.52,0.1,-0.1,0.77,0.06,-0.06,03/05/2023 22:26,22/08/2024 10:08
6407.01,97925605,PC,07h11m23.63s,107.848439,-33d04m14.11s,-33.070587,4.922,0.042,-0.042,-0.337,0.044,-0.044,2459973.681,0.002979,-0.002979,8.9913818,3.19e-05,-3.19e-05,6.905,0.463,-0.463,3320.0,125.75,-125.75,10.912,0.644327,-0.644327,467.293,1295.0,12.1158,0.006,-0.006,671.665,14.3675,-14.3675,5863.0,131.9,-131.9,3.92,0.08,-0.08,1.88,0.1,-0.1,03/05/2023 22:26,22/08/2024 10:08
6408.01,452867348,PC,08h02m18.34s,120.576416,+02d30m16.96s,2.504711,15.829,0.071,-0.071,-32.27,0.044,-0.044,2459986.096,0.003996,-0.003996,8.0924283,0.0030755,-0.0030755,2.047,0.353,-0.353,21701.0,2222.61,-2222.61,11.0971,0.67287,-0.67287,8.0575,469.0,13.9983,0.009,-0.009,268.499,2.7785,-2.7785,3821.0,157.0,-157.0,4.58,0.01,-0.01,0.69,0.02,-0.02,03/05/2023 22:26,22/08/2024 10:08
6409.01,97279971,PC,07h05m48.03s,106.450137,-35d15m22.09s,-35.256137,-2.825,0.039,-0.039,5.019,0.045,-0.045,2459987.356,0.000613,-0.000613,1.5304279,1e-06,-1e-06,2.951,0.155,-0.155,9499.0,224.995,-224.995,19.1928,0.925587,-0.925587,4037.72,2220.0,12.2411,0.006,-0.006,734.456,14.044,-14.044,6476.0,135.9,-135.9,4.09,0.09,-0.09,1.72,0.08,-0.08,03/05/2023 22:26,22/08/2024 10:08
