st_teff,dec,pl_rade,pl_eqt,type,Status,pl_insol,st_rad,st_tmag,pl_orbper,ra,st_logg
5099.0,42.551121,6.94,783.0,Kepler,FP,88.86,5.032,11.888,72.0153825,286.98447,3.299
4024.0,42.549011,20.93,2349.0,Kepler,FP,7200.22,30.882,8.789,21.12752693,288.22437,1.672
4415.0,42.554619,1.03,432.0,Kepler,FP,8.27,0.715,14.869,23.9341825,288.76083,4.58
5604.0,42.550739,2.44,409.0,Kepler,FP,6.61,1.025,15.429,87.775799,292.49271,4.375
,42.56181,,,Kepler,FP,,,15.528,65.67350728,293.43866,
,42.519218,,,Kepler,FP,,,14.017,222.0640988,294.26602,
5840.0,42.578369,35.21,512.0,Kepler,FP,16.3,0.812,14.295,35.88227289,295.61066,4.57
5487.0,43.976479,52.34,775.0,Kepler,FP,85.17,0.832,15.674,8.780603773,281.5979,4.563
5437.0,43.98061,5.27,630.0,Kepler,PC,37.25,3.18,12.603,97.5137491,281.95456,3.57
5957.0,43.962742,2.64,223.0,Kepler,PC,0.58,0.971,14.654,549.42772,290.84729,4.498
5248.0,43.957169,8.98,486.0,Kepler,PC,13.14,4.413,13.761,284.666844,292.50958,3.368
6072.0,43.91362,2.41,369.0,Kepler,CP,4.4,1.286,13.093,224.150923,294.49487,4.133
5635.0,43.937141,2.52,367.0,Kepler,PC,4.29,1.183,15.563,148.179343,294.60629,4.278
5926.0,43.909351,4.89,215.0,Kepler,FP,0.51,0.887,15.536,551.49832,294.74234,4.532
5911.0,43.99353,38.47,252.0,Kepler,FP,0.96,0.914,15.703,351.2878737,295.4931,4.519
6074.0,45.396439,2.13,274.0,Kepler,PC,1.33,1.034,13.797,376.934014,287.99823,4.369
,45.354191,,,Kepler,FP,,,15.682,46.50446209,289.83994,
5053.0,45.389992,4.81,603.0,Kepler,PC,31.34,1.907,14.498,17.168095,290.39032,3.824
5275.0,45.371311,1.3,305.0,Kepler,FP,2.04,0.792,14.152,124.091252,292.77322,4.571
5812.0,45.342541,2.49,240.0,Kepler,PC,0.79,0.963,14.624,403.163148,293.29337,4.504
5138.0,45.31385,6.81,393.0,Kepler,PC,5.65,3.098,12.472,341.557931,293.37994,3.551
6282.0,45.373589,2.49,321.0,Kepler,PC,2.49,1.725,12.952,476.91977,298.28308,4.063
5627.0,45.34354,7.04,1105.0,Kepler,PC,351.97,1.735,14.321,9.011888,299.19171,4.002
4828.0,46.679771,2.23,186.0,Kepler,PC,0.28,0.63,15.806,351.25069,298.9433,4.63
5122.0,46.757889,2.84,255.0,Kepler,FP,1.0,0.824,15.788,212.771978,283.49139,4.505
4703.0,46.76865,2.61,337.0,Kepler,PC,3.05,0.764,15.676,65.3558881,287.36737,4.55
5780.0,46.796848,19.47,694.0,Kepler,FP,54.73,1.0,16.667,18.0766788,294.12787,4.438
5122.0,46.745941,0.97,1420.0,Kepler,FP,961.41,0.881,15.916,1.33255577,295.26416,4.469
6091.0,46.775841,0.97,1703.0,Kepler,FP,1983.27,0.967,15.3,1.33259275,295.2951,4.487
4770.0,46.721958,52.42,1623.0,Kepler,FP,1640.55,16.114,13.823,36.6092739,298.11667,2.319
5913.0,46.753971,1.52,499.0,Kepler,PC,14.66,0.795,15.453,39.399926,298.5697,4.581
,42.61301,,,Kepler,PC,,,15.059,270.1430241,286.19986,
7117.0,42.69556,25.84,2912.0,Kepler,FP,16928.43,1.64,14.235,0.812592362,288.49567,4.153
6343.0,42.674389,1.12,480.0,Kepler,FP,12.59,1.115,12.869,81.871309,289.27045,4.375
6413.0,42.62439,1.25,2858.0,Kepler,FP,15850.69,1.494,13.857,0.566805859,291.12695,4.203
,42.699532,,,Kepler,FP,,,14.983,326.3659519,293.54224,
6210.0,42.67226,1.94,244.0,Kepler,FP,0.83,1.033,14.027,520.58269,293.55038,4.45
6611.0,42.61898,1.54,460.0,Kepler,PC,10.54,1.249,12.968,126.586058,294.15234,4.269
3939.0,42.663071,1.53,713.0,Kepler,PC,61.08,0.527,16.56,2.7200197,295.41357,4.735
5465.0,43.917721,5.65,855.0,Kepler,PC,126.14,1.702,14.261,18.347081,299.98801,3.968
5936.0,43.973541,5.78,588.0,Kepler,PC,28.34,1.46,16.558,57.140035,300.87204,4.103
5853.0,44.049191,50.85,2002.0,Kepler,FP,3813.75,0.934,15.121,0.718643659,287.80481,4.483
5861.0,44.09166,2.96,547.0,Kepler,PC,21.1,0.865,15.197,31.70757465,289.2291,4.546
5228.0,44.04821,66.65,845.0,Kepler,FP,120.63,1.722,14.933,17.94632811,296.41702,3.906
6060.0,44.07642,5.18,525.0,Kepler,FP,17.9,2.93,11.784,204.818268,299.59756,3.65
5188.0,44.081329,17.37,1528.0,Kepler,PC,1288.85,4.521,17.054,9.3589254,300.88522,3.327
6996.0,44.023651,23.47,2292.0,Kepler,PC,6522.18,3.359,12.572,4.15472242,300.94186,3.627
5421.0,45.394032,63.1,847.0,Kepler,FP,121.57,1.89,14.488,23.81490574,299.77884,3.79
4137.0,45.334881,0.66,1009.0,Kepler,FP,243.87,0.61,15.158,1.3274511,299.82376,4.646
6064.0,45.482319,2.12,437.0,Kepler,PC,8.6,1.069,15.212,87.565484,284.32489,4.429
5468.0,45.482159,2.7,258.0,Kepler,PC,1.04,1.423,12.706,535.1515,287.76385,4.085
6225.0,45.404732,152.21,248.0,Kepler,PC,0.9,1.031,13.825,495.40462,287.81815,4.45
6302.0,45.49229,1.43,354.0,Kepler,FP,3.72,1.135,13.564,209.238576,291.18909,4.345
5438.0,45.47007,2.58,223.0,Kepler,PC,0.58,0.82,15.871,353.65927,291.46518,4.574
5754.0,45.469952,2.41,251.0,Kepler,PC,0.94,0.946,15.612,346.4174,294.82776,4.49
8982.0,46.75198,96.28,3457.0,Kepler,FP,33728.08,2.123,14.99,1.166835206,298.87128,4.111
,46.816589,,,Kepler,FP,,,14.626,230.7057888,282.1142,
6409.0,46.81551,2.2,1861.0,Kepler,FP,2836.06,2.83,13.352,4.99471597,282.58215,3.706
5725.0,46.82272,2.22,377.0,Kepler,PC,4.77,1.289,13.756,161.651504,283.67346,4.212
5916.0,46.843369,1.32,254.0,Kepler,PC,0.99,0.96,13.772,376.24253,286.63068,4.463
5310.0,46.884369,50.7,499.0,Kepler,FP,14.66,0.768,14.706,27.65960779,286.81644,4.593
5068.0,46.816341,23.42,530.0,Kepler,FP,18.64,7.417,13.587,476.727302,286.90347,2.827
6122.0,46.822159,1.01,674.0,Kepler,PC,48.75,0.964,14.82,21.7997515,287.57361,4.487
6014.0,42.642189,2.0,649.0,Kepler,PC,41.81,1.699,13.67,54.595746,295.8591,3.989
6821.0,42.686958,1.9,912.0,Kepler,FP,163.51,1.548,13.454,22.0495604,297.39395,4.176
,42.779018,,,Kepler,FP,,,15.396,150.7003939,281.75983,
,42.742699,,,Kepler,FP,,,15.179,44.48477463,282.50769,
,42.79517,,,Kepler,FP,,,15.854,93.6452481,286.23111,
5779.0,42.751282,2.2,207.0,Kepler,PC,0.43,0.901,14.644,585.64118,287.01953,4.526
5503.0,42.7136,1.26,191.0,Kepler,FP,0.31,0.764,13.873,574.69029,288.41675,4.557
,42.701439,,,Kepler,PC,,,14.03,502.9828392,289.03937,
6202.0,44.1213,2.95,553.0,Kepler,PC,22.17,1.11,15.861,48.8130123,287.91861,4.395
5387.0,44.118858,19.25,237.0,Kepler,FP,0.74,0.799,15.884,280.1604956,288.02615,4.581
6295.0,44.17038,2.03,284.0,Kepler,FP,1.53,1.08,13.84,370.46262,290.39822,4.401
5593.0,44.13007,2.18,336.0,Kepler,FP,3.01,0.842,15.503,116.301793,292.38724,4.552
6072.0,44.110592,1.79,235.0,Kepler,FP,0.72,0.923,14.382,480.19416,294.59424,4.51
5255.0,44.131809,1.86,214.0,Kepler,FP,0.5,0.783,14.697,368.49828,294.74133,4.527
6565.0,44.12981,101.15,1605.0,Kepler,FP,1569.11,2.467,12.594,6.993576155,294.93457,3.803
,44.167011,,,Kepler,FP,,,13.658,223.5213173,295.76822,
8572.0,45.448132,373.77,3438.0,Kepler,FP,33024.44,3.034,13.947,1.811461128,296.00156,3.776
6792.0,45.424278,193.73,2009.0,Kepler,FP,3847.36,1.636,14.281,2.17491508,297.78107,4.143
4351.0,45.47356,1.71,152.0,Kepler,PC,0.12,0.592,14.497,441.61919,299.56708,4.659
4519.0,45.448738,0.73,409.0,Kepler,FP,6.61,0.597,13.511,24.5002702,299.97076,4.688
6026.0,45.411072,3.01,301.0,Kepler,PC,1.94,1.176,14.582,318.49078,300.08292,4.302
,45.498039,,,Kepler,FP,,,15.09,2.16402661,300.24493,
,45.460869,,,Kepler,FP,,,13.802,392.8927563,300.72061,
5083.0,45.577709,1.1,296.0,Kepler,FP,1.82,0.71,14.259,114.734287,283.03592,4.569
5271.0,46.81184,2.12,203.0,Kepler,PC,0.41,0.698,15.766,362.0619,292.75555,4.636
6332.0,46.899979,127.25,2004.0,Kepler,FP,3824.87,1.222,14.558,1.340649911,293.0744,4.26
6185.0,46.86166,19.39,662.0,Kepler,FP,45.29,1.192,15.496,30.69537638,294.47601,4.356
6335.0,46.863811,69.4,737.0,Kepler,FP,69.65,1.286,12.508,30.69533113,294.4783,4.171
5297.0,46.83963,22.86,687.0,Kepler,PC,52.84,0.808,14.585,11.37444271,296.32794,4.546
4979.0,46.884602,1.5,366.0,Kepler,FP,4.26,0.629,15.518,49.873958,297.828,4.632
6519.0,46.837372,2.86,342.0,Kepler,PC,3.22,1.672,13.81,411.447056,298.27487,4.108
5115.0,46.918571,1.19,501.0,Kepler,PC,14.87,0.866,14.489,29.9371143,282.50021,4.47
,42.741638,,,Kepler,FP,,,15.872,114.2504149,289.44095,
5122.0,42.739491,14.58,411.0,Kepler,PC,6.75,6.261,12.888,651.358046,291.26584,3.172
7612.0,42.776581,4.63,498.0,Kepler,FP,14.53,2.968,12.234,407.97623,292.89294,3.787
4899.0,42.708851,1.14,422.0,Kepler,PC,7.53,0.713,14.733,33.3037881,293.00269,4.624
5834.0,42.744911,1.64,337.0,Kepler,PC,3.06,1.207,14.01,212.60398,293.44861,4.284
5031.0,42.736019,5.0,790.0,Kepler,PC,92.03,3.859,11.509,50.550788,293.64182,3.433
,42.771709,,,Kepler,FP,,,13.816,239.2557898,293.82782,
5142.0,42.758942,5.94,423.0,Kepler,PC,7.54,2.756,13.863,285.374561,295.51764,3.47
5057.0,44.192451,196.78,1931.0,Kepler,FP,3281.24,6.222,13.285,6.279888981,298.43073,3.137
,44.185116,,,Kepler,FP,,,14.508,37.47695717,301.15225,
6809.0,44.28228,1.05,592.0,Kepler,PC,29.01,1.673,10.926,93.359737,282.24631,4.078
5310.0,44.283192,40.88,216.0,Kepler,FP,0.51,1.03,12.651,519.8022187,287.2117,4.356
5003.0,44.205582,1.19,279.0,Kepler,PC,1.43,0.669,15.443,122.58481,290.01547,4.602
6290.0,44.254017,1.6,531.0,Kepler,PC,18.83,1.395,13.67,84.934357,290.15518,4.156
5375.0,44.29277,1.71,456.0,Kepler,FP,10.22,0.899,14.981,48.9200563,292.22482,4.433
6760.0,44.216881,2.02,334.0,Kepler,PC,2.96,1.515,12.338,421.98194,294.61761,4.193
5474.0,45.556179,3.24,200.0,Kepler,CP,0.37,0.763,15.696,469.61309,285.349,4.598
6003.0,45.571739,2.65,266.0,Kepler,FP,1.19,1.442,14.495,583.73632,285.80096,4.176
3754.0,45.511349,0.69,116.0,Kepler,FP,0.04,0.473,13.676,502.658,285.85172,4.773
5197.0,45.566269,3.33,306.0,Kepler,PC,2.06,0.736,16.017,116.454312,288.42819,4.548
6423.0,45.519852,6.57,293.0,Kepler,PC,1.73,1.231,15.312,397.499229,288.43582,4.37
5578.0,45.568192,1.35,257.0,Kepler,FP,1.03,0.794,14.43,243.954706,291.27625,4.578
4810.0,45.546501,1.32,452.0,Kepler,PC,9.9,0.685,15.712,24.9093027,292.81415,4.633
6065.0,45.577831,1.93,407.0,Kepler,PC,6.48,1.569,12.534,192.138741,293.01486,4.098
4864.0,46.994869,2.31,204.0,Kepler,PC,0.41,0.692,15.399,281.95332,282.93451,4.628
5715.0,46.95116,1.09,700.0,Kepler,FP,56.78,0.782,15.127,12.71368909,287.56247,4.586
,46.943699,,,Kepler,FP,,,12.231,25.26363805,288.73169,
3749.0,46.997261,36.19,8346.0,Kepler,FP,1150147.99,59.684,13.71,1.391716834,288.85568,0.833
5511.0,46.92865,52.74,390.0,Kepler,FP,5.47,0.789,15.284,70.51623381,289.49918,4.531
4980.0,46.945202,167.05,2452.0,Kepler,FP,8539.63,5.443,12.375,2.645596805,290.08661,3.167
5354.0,46.980042,1.49,210.0,Kepler,PC,0.46,0.788,14.829,388.67155,290.23773,4.587
,46.994301,,,Kepler,FP,,,13.568,105.6327297,294.52576,
6267.0,42.89959,1.66,322.0,Kepler,FP,2.55,1.118,13.715,274.553579,281.28262,4.334
,42.871609,,,Kepler,FP,,,13.439,251.0230401,281.59372,
5164.0,42.80621,5.29,1822.0,Kepler,FP,2606.24,1.779,15.651,1.80774253,282.78036,3.88
5227.0,42.892921,7.58,401.0,Kepler,PC,6.12,4.313,12.518,520.655224,291.9227,3.321
6158.0,42.806419,3.24,270.0,Kepler,PC,1.25,1.024,15.524,369.93355,293.96146,4.453
5722.0,42.907589,1.95,550.0,Kepler,FP,21.64,0.854,15.642,28.7369766,285.40469,4.547
4870.0,42.913288,14.14,3440.0,Kepler,FP,33039.62,8.531,10.45,2.45649061,288.57425,2.486
,42.9958,,,Kepler,FP,,,14.037,98.51783198,295.34177,
5047.0,44.217911,25.18,512.0,Kepler,FP,16.21,7.821,13.853,457.513348,294.98322,2.966
,44.2831,,,Kepler,FP,,,15.496,224.0258992,296.55786,
5196.0,44.356979,1.44,216.0,Kepler,FP,0.52,0.784,14.458,323.77153,285.75095,4.586
6277.0,44.35051,1.61,230.0,Kepler,PC,0.66,1.031,14.152,641.60204,285.79572,4.449
5701.0,44.34819,0.95,517.0,Kepler,FP,16.85,0.903,13.699,40.0389613,285.79947,4.437
5645.0,44.398521,46.14,617.0,Kepler,FP,34.24,0.871,15.45,22.57197263,291.59738,4.431
6085.0,44.342991,1.41,613.0,Kepler,PC,33.44,0.936,15.423,28.406342,296.18494,4.474
6225.0,44.351231,93.47,2505.0,Kepler,FP,9299.2,1.672,14.039,1.018861199,296.90295,4.009
6251.0,45.500839,1.08,476.0,Kepler,FP,12.11,1.119,12.725,80.519237,293.75519,4.378
6569.0,45.535233,2.92,560.0,Kepler,FP,23.18,2.203,13.825,149.356804,295.4079,3.842
6551.0,45.545109,2.61,346.0,Kepler,PC,3.41,1.236,11.154,264.466625,296.33813,4.337
6328.0,45.563419,4.35,616.0,Kepler,PC,34.01,3.134,11.141,151.77884,298.11365,3.634
,45.58778,,,Kepler,FP,,,12.909,50.47759052,299.63815,
7892.0,45.586361,2.23,729.0,Kepler,PC,66.64,2.496,11.176,113.993156,299.74387,3.921
6407.0,45.510349,2.22,1771.0,Kepler,FP,2322.96,1.668,13.116,2.79123954,300.11902,4.111
,45.574299,,,Kepler,FP,,,13.705,223.3176922,300.41495,
5222.0,46.957821,1.28,432.0,Kepler,FP,8.22,0.78,15.292,44.637111,296.36893,4.518
5166.0,46.94482,2.7,317.0,Kepler,PC,2.37,0.791,15.142,102.493119,297.66437,4.583
,47.075359,,,Kepler,PC,,,13.248,284.9421278,287.09412,
5273.0,47.08123,12.75,215.0,Kepler,FP,0.5,0.768,14.622,365.620697,291.62619,4.531
5877.0,47.015369,1.56,1379.0,Kepler,PC,854.43,2.034,13.421,6.13292733,294.9733,3.941
5579.0,47.011459,1.37,689.0,Kepler,PC,53.17,0.798,15.633,12.63063129,297.39322,4.58
5727.0,47.079071,1.59,310.0,Kepler,FP,2.18,0.918,13.955,191.272501,299.02518,4.43
4368.0,47.000771,2.03,180.0,Kepler,PC,0.25,0.637,15.45,286.02266,299.58463,4.624
6217.0,42.988209,9.5,1064.0,Kepler,PC,303.36,1.196,14.406,7.95445779,295.90891,4.306
5282.0,42.991539,6815.75,221.0,Kepler,PC,0.56,0.805,15.54,331.70918,297.39856,4.565
6025.0,42.993031,1.91,225.0,Kepler,FP,0.61,0.949,14.693,575.42002,297.88852,4.448
4192.0,43.056671,1.17,167.0,Kepler,PC,0.18,0.59,14.587,297.78282,280.35452,4.657
5425.0,43.077068,3.38,517.0,Kepler,PC,16.87,2.655,13.668,137.396194,280.52133,3.704
5420.0,43.065472,1.73,241.0,Kepler,PC,0.8,0.953,12.962,365.739893,280.72287,4.396
5087.0,43.015041,5.13,497.0,Kepler,PC,14.46,2.024,14.457,104.198102,290.50705,3.759
5401.0,43.058811,1.55,215.0,Kepler,FP,0.51,0.749,14.598,368.72715,295.06079,4.569
5933.0,44.34454,1.68,590.0,Kepler,PC,28.65,1.807,12.395,74.833577,300.93237,3.953
5488.0,44.306229,3.02,777.0,Kepler,PC,85.95,0.818,16.565,8.5852872,301.05518,4.57
6060.0,44.455078,78.77,421.0,Kepler,FP,7.41,1.046,17.908,100.303613,284.52087,4.397
6359.0,44.485004,2.63,551.0,Kepler,PC,21.84,1.83,13.845,102.100752,284.7644,4.046
6247.0,44.431751,6.46,1180.0,Kepler,PC,458.5,1.194,13.952,6.263491873,291.45227,4.255
5780.0,44.459366,65.64,1932.0,Kepler,FP,3299.29,1.0,20.003,0.83620025,292.30594,4.438
5172.0,44.476212,7.12,468.0,Kepler,PC,11.31,4.721,13.938,335.43143,292.39389,3.315
5679.0,44.477032,3.1,198.0,Kepler,PC,0.36,0.794,15.326,558.21886,295.06573,4.581
6452.0,45.68716,1.56,321.0,Kepler,PC,2.51,1.148,14.737,290.02002,288.01117,4.384
5159.0,45.677029,4.92,395.0,Kepler,PC,5.77,2.604,13.845,279.21957,288.40182,3.648
5183.0,45.635471,9.56,493.0,Kepler,PC,13.93,4.89,12.038,348.665961,290.15314,3.166
4197.0,45.64106,2.11,131.0,Kepler,FP,0.07,0.588,15.894,616.34132,291.03244,4.659
6543.0,45.618389,2.56,405.0,Kepler,PC,6.37,1.531,12.401,222.28056,291.57455,4.17
5496.0,45.687859,1.62,190.0,Kepler,PC,0.31,0.79,14.441,570.01886,292.79358,4.579
,45.69408,,,Kepler,PC,,,15.316,378.9313911,294.26019,
,45.681862,,,Kepler,PC,,,15.927,580.8532679,296.12985,
3659.0,47.127609,0.63,115.0,Kepler,FP,0.04,0.4,13.974,390.40832,287.42953,4.858
6054.0,47.106468,1.32,334.0,Kepler,FP,2.95,1.009,13.337,191.528018,288.3555,4.416
6137.0,47.120701,1.89,259.0,Kepler,FP,1.06,0.963,14.79,386.59946,288.50931,4.487
5272.0,47.174339,1.32,626.0,Kepler,FP,36.41,0.799,15.555,15.4032765,291.90961,4.508
5753.0,47.15406,0.97,937.0,Kepler,PC,182.01,1.041,14.498,7.58062893,293.74625,4.417
6418.0,47.134892,2.55,536.0,Kepler,FP,19.57,1.171,15.227,61.0011095,297.72064,4.395
6263.0,47.187271,2.28,352.0,Kepler,FP,3.64,1.113,13.991,198.232389,298.49445,4.382
6322.0,43.06356,26.13,2327.0,Kepler,FP,6966.29,1.075,14.162,0.66062715,295.57947,4.426
4895.0,43.065338,18.92,579.0,Kepler,PC,26.64,6.428,13.586,248.421771,295.64517,3.008
5002.0,43.060162,7.88,413.0,Kepler,FP,6.88,4.042,13.731,456.5734,297.68704,3.216
5786.0,43.132195,1.81,254.0,Kepler,FP,0.99,1.388,13.17,601.13797,287.96262,4.155
7664.0,43.138699,5.26,589.0,Kepler,FP,28.42,3.697,11.566,344.06248,294.80457,3.611
,43.171341,,,Kepler,FP,,,12.218,39.94344731,295.00153,
5691.0,43.129421,2.1,206.0,Kepler,PC,0.42,0.887,14.465,551.22396,295.02985,4.544
5340.0,43.178551,2.19,210.0,Kepler,FP,0.46,0.867,15.202,466.90824,297.65436,4.456
4911.0,44.445938,7.07,422.0,Kepler,FP,7.5,4.419,13.851,361.30991,295.94467,3.354
5869.0,44.57719,56.11,344.0,Kepler,FP,3.32,1.17,14.372,199.4424134,281.76312,4.288
5178.0,44.544991,72.91,783.0,Kepler,FP,88.84,2.295,13.687,31.59115876,285.0004,3.714
5539.0,44.592941,2.47,240.0,Kepler,FP,0.78,0.913,15.684,356.99135,286.11569,4.467
6038.0,44.53577,2.08,460.0,Kepler,FP,10.62,1.186,13.917,96.120478,288.92505,4.245
5125.0,44.534592,2.02,1243.0,Kepler,FP,565.04,3.007,12.162,9.63647672,291.80365,3.631
4835.0,44.527512,14.5,1215.0,Kepler,FP,514.91,7.917,13.409,45.680876,293.66245,2.608
5929.0,44.568977,1.47,615.0,Kepler,FP,33.77,1.292,13.158,43.169798,295.5806,4.176
4596.0,49.342628,2.53,172.0,Kepler,PC,0.21,0.678,15.921,395.94327,285.70541,4.63
5451.0,49.39431,1.73,406.0,Kepler,PC,6.41,0.936,13.717,76.37924,285.82983,4.404
5548.0,49.33197,1.28,450.0,Kepler,PC,9.68,0.986,13.899,58.669218,287.15372,4.433
6823.0,49.365318,1.68,354.0,Kepler,PC,3.71,1.493,13.127,355.84731,291.14532,4.212
6533.0,49.368561,1.29,597.0,Kepler,PC,30.02,1.386,12.332,61.611129,292.43137,4.227
5778.0,49.383331,1.27,321.0,Kepler,PC,2.51,0.871,14.396,150.728285,293.16309,4.544
5426.0,49.363312,2.06,253.0,Kepler,PC,0.97,0.85,15.327,253.790434,296.63181,4.535
5359.0,49.35994,0.68,219.0,Kepler,FP,0.55,0.741,11.697,322.544807,296.71918,4.611
,49.416962,,,Kepler,PC,,,13.951,35.6606167,283.46997,
6581.0,49.493408,49.49,860.0,Kepler,FP,129.25,1.468,11.612,22.57494749,291.64651,4.192
4784.0,49.428478,36.77,527.0,Kepler,PC,18.29,11.839,13.715,587.38162,294.72955,2.711
5361.0,49.430069,6.85,536.0,Kepler,FP,19.51,1.951,13.982,85.5692223,294.7627,3.856
4808.0,49.48494,1.36,738.0,Kepler,PC,70.05,0.806,15.975,7.07987663,297.39496,4.521
6493.0,49.404499,1.75,494.0,Kepler,PC,14.03,1.205,13.89,91.240335,297.52707,4.305
6233.0,49.52961,3.01,283.0,Kepler,PC,1.52,1.076,15.388,357.41382,292.07788,4.412
6495.0,49.6847,2.25,302.0,Kepler,PC,1.97,1.168,13.728,359.854745,284.55368,4.379
5861.0,49.606258,1.97,391.0,Kepler,PC,5.54,0.875,15.409,89.366114,284.74847,4.522
6273.0,49.629608,5.09,277.0,Kepler,FP,1.39,1.139,15.17,422.255426,285.36389,4.364
5874.0,49.661942,1.81,519.0,Kepler,PC,17.13,0.871,15.013,37.6259039,285.45917,4.542
,49.690311,,,Kepler,PC,,,12.124,100.414752,285.6911,
5766.0,49.690128,1.56,503.0,Kepler,PC,15.19,0.915,14.847,41.9934673,286.3562,4.498
5360.0,49.614578,1.46,353.0,Kepler,PC,3.67,0.866,14.258,94.67782,286.49686,4.503
6238.0,49.683189,2.35,341.0,Kepler,PC,3.2,1.403,13.511,290.196139,286.73245,4.224
6587.0,49.686501,1.87,265.0,Kepler,FP,1.16,1.008,13.731,471.39698,287.65161,4.463
6184.0,49.619312,3.96,591.0,Kepler,PC,28.77,3.304,13.086,175.452812,293.96027,3.58
6315.0,49.614971,2.15,287.0,Kepler,PC,1.59,1.116,14.666,367.07446,294.15775,4.407
5090.0,49.633869,10.75,444.0,Kepler,PC,9.18,4.962,13.026,366.684634,294.27182,3.353
5031.0,49.626991,2.49,219.0,Kepler,PC,0.54,0.748,15.789,291.306507,294.69086,4.548
5518.0,49.763641,1.97,503.0,Kepler,PC,15.18,1.742,12.979,93.006,285.40842,3.973
,49.71032,,,Kepler,PC,,,13.023,26.46288074,286.17105,
5997.0,49.703049,1.26,245.0,Kepler,FP,0.86,0.971,13.298,436.42852,287.29846,4.466
,49.70763,,,Kepler,PC,,,11.957,20.69920737,297.74567,
5830.0,49.800289,4.92,223.0,Kepler,PC,0.58,0.876,14.692,466.002988,293.86526,4.54
3358.0,49.886559,1.0,106.0,Kepler,PC,0.03,0.303,15.755,302.77571,296.2525,4.944
,49.958092,,,Kepler,PC,,,11.794,115.1995292,296.55469,
5736.0,50.066132,2.79,233.0,Kepler,PC,0.7,0.801,15.887,355.86134,285.33783,4.576
5066.0,50.075722,10.37,480.0,Kepler,PC,12.54,3.9,13.856,236.506437,288.43665,3.414
5432.0,50.052608,6.13,632.0,Kepler,PC,37.73,0.913,13.891,19.3854894,290.36365,4.42
,50.045399,,,Kepler,PC,,,15.69,416.8789312,294.2063,
,50.069721,,,Kepler,PC,,,15.025,48.38798413,294.56738,
7435.0,50.055271,3.53,420.0,Kepler,PC,7.38,1.876,13.382,357.588538,296.7554,4.082
6273.0,50.12801,1.66,257.0,Kepler,PC,1.03,1.155,12.812,545.205601,289.65347,4.345
6471.0,50.185989,1.52,449.0,Kepler,PC,9.61,1.13,13.724,105.053389,294.35275,4.392
5496.0,50.230068,3.14,537.0,Kepler,PC,19.62,0.776,15.627,24.7967294,286.48987,4.592
5509.0,50.282619,60.47,465.0,Kepler,PC,11.01,0.811,13.783,44.7060191,289.65152,4.482
5119.0,50.27055,15.75,799.0,Kepler,PC,96.53,7.738,13.325,125.277815,290.3689,2.961
5869.0,50.236328,1.87,719.0,Kepler,PC,63.31,1.396,14.172,27.2020672,296.20459,4.175
6175.0,50.281551,62.03,482.0,Kepler,FP,12.8,0.974,13.882,64.71316809,296.70383,4.44
6531.0,50.348137,4.58,829.0,Kepler,PC,111.83,2.231,12.717,40.7282314,289.58356,3.936
,50.308079,,,Kepler,PC,,,13.612,183.3804845,293.52264,
4884.0,50.307598,293.01,4194.0,Kepler,FP,73013.77,8.747,11.449,1.036592136,294.36172,2.737
5776.0,50.49836,1.23,222.0,Kepler,PC,0.58,0.759,13.843,398.51312,288.18256,4.596
6201.0,50.409229,1.88,249.0,Kepler,PC,0.92,1.111,13.295,559.785594,289.68549,4.352
5359.0,50.42128,1.0,314.0,Kepler,PC,2.31,0.741,13.718,109.43946,295.4801,4.611
,50.593632,,,Kepler,PC,,,15.779,194.2583534,294.17059,
5866.0,50.585171,2.15,346.0,Kepler,PC,3.39,1.02,15.025,164.507439,296.40887,4.382
5291.0,50.625679,4.03,219.0,Kepler,PC,0.54,0.886,15.479,370.84786,286.39944,4.539
5865.0,50.65369,0.94,421.0,Kepler,PC,7.44,0.918,13.144,73.908995,288.05573,4.518
,50.635891,,,Kepler,PC,,,14.451,96.32561456,291.59988,
6108.0,50.628059,3.19,321.0,Kepler,PC,2.5,1.03,15.611,212.646179,296.90057,4.466
5225.0,50.791859,1.13,230.0,Kepler,FP,0.66,0.954,12.235,371.54879,289.96442,4.41
5093.0,50.795456,0.89,245.0,Kepler,FP,0.86,0.798,12.059,226.499243,294.52161,4.525
5979.0,50.78051,1.74,284.0,Kepler,PC,1.55,0.902,14.495,251.48808,296.24155,4.52
5622.0,50.769112,1.62,687.0,Kepler,PC,52.7,1.441,13.325,32.4185265,297.0217,4.044
4492.0,50.90118,25.24,424.0,Kepler,PC,7.65,0.516,15.053,19.15976088,288.64325,4.727
6063.0,50.91663,0.92,1370.0,Kepler,FP,831.27,1.012,15.367,2.61594288,291.20724,4.476
5783.0,50.906052,1.81,1442.0,Kepler,FP,1024.99,0.88,14.391,1.686009643,295.12543,4.539
6039.0,51.01606,0.85,591.0,Kepler,PC,28.78,1.005,13.186,32.033211,287.09006,4.478
4871.0,51.123508,1.69,388.0,Kepler,PC,5.35,0.725,15.944,43.3975622,286.93784,4.608
,51.158321,,,Kepler,PC,,,14.63,478.7918502,287.35873,
5481.0,48.407742,1.61,230.0,Kepler,FP,0.66,0.775,15.023,344.961485,285.86667,4.51
6888.0,48.465542,1.18,896.0,Kepler,PC,152.29,1.492,11.299,22.2659599,287.37283,4.223
